NroLicitacionPublica;IdConvenioMarco;ConvenioMarco;CodigoOC;PorId;NombreOC;FechaEnvioOC;FechaCreacionGC;FechaInvitacion;FechaFinInvitacion;EstadoOC;IdGranCompra;RutUnidadCompra;UnidadCompra;RazonSocialComprador;DireccionUnidadCompra;ComunaUnidadCompra;Institucion;IdProductoCM;NombreProducto;TipoProducto;PrecioTienda;PrecioOfertaEspecial;DescuentoAplicado;CantidadFinal;PrecioOfertaFinal;Adjudicado;RazonSocialSucursal;NombreProveedor;RutProveedor
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013427;PAPEL  IMPRESIÓN  DIMERC  RESMA  HOJA  TAMAÑO  OFICIO  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;4278;3870;10;10891;42148170;No;DIMERC  S  A;DIMERC  S.  A.;96.670.840-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013852;PAPEL  IMPRESIÓN  PRISA  RESMA  HOJA  TAMAÑO  CARTA  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;2988;2606;13;14167;36919202;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013410;PAPEL  IMPRESIÓN  DIMERC  RESMA  HOJA  TAMAÑO  CARTA  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;3701;3250;12;14167;46042750;No;DIMERC  S  A;DIMERC  S.  A.;96.670.840-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1982538;CUADERNO  COLON  UNIVERSITARIO  ESPIRAL  T/DURA  S/DISEÑO  7MM  CUADRICULADA  100  HJS  UD  REGIÓN  VIII;CUADERNO;897;802;11;681;546162;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1991446;FUNDA  ARTEL  PLÁSTICA  ARCHIVADOR  TRANSPARENTE  TAMAÑO  CARTA  LOMO  BLANCO  10  UNIDADES  REGIÓN  VIII;FUNDA;306;304;1;473;143792;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013716;PAPEL  IMPRESIÓN  OVELLA  RESMA  HOJA  TAMAÑO  CARTA  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;3318;2545;23;14167;36055015;Si;DISTRIBUIDORA  PAPELES  INDUSTRIALES  SPA;Distribuidora  Papeles  Industriales  S.A.;93.558.000-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2015501;PENDRIVE  MAXELL  USB  3.0  TIPO  A  32  GB  USB  3.0  TIPO  A  UNIDAD  REGIÓN  VIII;PENDRIVE;3719;3706;0;30;111180;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2009109;CINTA  MASKING  TAPE  TESA  ENMASCARAR  24X40  MT  UNIDAD  REGIÓN  VIII;CINTA  MASKING  TAPE;928;845;9;4150;3506750;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2008650;CINTA  MASKING  TAPE  MISTER  TAPE  ENMASCARAR  24X40  MT  UNIDAD  REGIÓN  VIII;CINTA  MASKING  TAPE;708;573;19;4150;2377950;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1983150;CUCHILLO  CARTONERO  ARTEL  HOJA  18MM  ANTIDESLIZANTE  RETRÁCTIL  C/SEGURO  UD  REGIÓN  VIII;CUCHILLO  CARTONERO;760;749;1;842;630658;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2008667;CINTA  MASKING  TAPE  MISTER  TAPE  ENMASCARAR  48X40  MT  UNIDAD  REGIÓN  VIII;CINTA  MASKING  TAPE;1420;1144;19;3463;3961672;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013733;PAPEL  IMPRESIÓN  OVELLA  RESMA  HOJA  TAMAÑO  OFICIO  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;3919;3007;23;10891;32749237;Si;DISTRIBUIDORA  PAPELES  INDUSTRIALES  SPA;Distribuidora  Papeles  Industriales  S.A.;93.558.000-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2015501;PENDRIVE  MAXELL  USB  3.0  TIPO  A  32  GB  USB  3.0  TIPO  A  UNIDAD  REGIÓN  VIII;PENDRIVE;3719;3510;6;30;105300;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2018340;PISTOLA  SILICONA  ARTEL  BARRA  7MM  220V  -  10W  50HERTZ  SEC  UNIDAD  REGIÓN  VIII;PISTOLA  SILICONA;2586;2555;1;18;45990;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2009296;MICA  DIAZOL  LISA  OFICIO  200  MICRONES  NATURAL  100  UNIDADES  REGIÓN  VIII;MICA;8748;6852;22;29;198708;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;1997685;LIBRO  DE  OFICINA  TIPO  ACTA  ARTEL  100  HOJAS  LISO  SIN  DISEÑO  UNIDAD  REGIÓN  VIII;LIBRO  DE  OFICINA  TIPO  ACTA;2895;2894;0;87;251778;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2013818;PAPEL  IMPRESIÓN  PREMIER  RESMA  HOJA  TAMAÑO  CARTA  COLOR  BLANCO  500  HOJAS  UNIDAD  REGIÓN  VIII;PAPEL  IMPRESIÓN;3363;2895;14;14167;41013465;No;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;SERVICIOS  INTEGRADOS  SIDAPT  LIMITADA;76.299.358-9
2239-2-LR23;5802330;Convenio  Marco  Artículos  de  Escritorio  y  Papelería;1057544-10803-CM25;52477872;Orden  de  Compra  generada  por  la  Gran  Compra:  75559;2025-05-06;2025-02-24;2025-02-26;2025-03-12;Recepción  Conforme;75559;61.607.202-1;Bienes  y  Servicios;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;Avenida  Alto  Horno,  777  Las  Higueras;Talcahuano;SERVICIO  DE  SALUD  DE  TALCAHUANO  HOSPITAL;2025446;TECLADO  X  TECH  MEMBRANA  XT  ALAMBRICO  USB  LAYOUT  ESPAÑOL  103  TECLAS  UNIDAD  REGIÓN  VIII;TECLADO;4228;4129;2;10;41290;No;PROVEEDORES  INTEGRALES  PRISA  S  A;PROVEEDORES  INTEGRALES  PRISA  S  A;96.556.940-5
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2254742;CAMIONETA  TOYOTA  HILUX  SR  2.4  4X4  MT  2025  REGIÓN  RM;CAMIONETA;31039412;29675042;4;6;178050252;No;MARITANO  Y  EBENSPERGER  LTDA;MARITANO  Y  EBENSPERGER  LIMITADA;86.519.000-K
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2253331;CAMIONETA  MITSUBISHI  L200  KATANA  XRT  4X4  MT  2025  REGIÓN  RM;CAMIONETA;28791000;28791000;0;6;172746000;No;ASTARA  RETAIL  CHILE  SPA;ASTARA  RETAIL  CHILE  SPA;96.928.530-4
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2254742;CAMIONETA  TOYOTA  HILUX  SR  2.4  4X4  MT  2025  REGIÓN  RM;CAMIONETA;30698319;30690000;0;6;184140000;Si;AUTOMOTRIZ  PORTILLO  SUR  LIMITADA;AUTOMOTRIZ  PORTILLO  SUR  LTDA;76.296.863-0
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2254742;CAMIONETA  TOYOTA  HILUX  SR  2.4  4X4  MT  2025  REGIÓN  RM;CAMIONETA;30690000;30690000;0;6;184140000;No;KOVACS  SPA;KOVACS  SPA;80.522.900-4
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2253331;CAMIONETA  MITSUBISHI  L200  KATANA  XRT  4X4  MT  2025  REGIÓN  RM;CAMIONETA;28791000;28151260;2;6;168907560;No;MARCELO  FRONZA  Y  CIA  LTDA;MARCELO  FRONZA  Y  CIA.  LTDA.;78.098.600-K
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;1725-4794-CM25;52743063;Orden  de  Compra  generada  por  la  Gran  Compra:  76565  ADQUISICIÓN  DE  VEHÍCULOS  PARA  EL  MINISTERIO  DE  LAS  CULTURAS,  LAS  ARTES  Y  EL  PATRIMONIO;2025-05-30;2025-04-21;2025-04-21;2025-05-06;Recepción  Conforme;76565;60.901.002-9;SUBSECRETARIA  DE  LAS  CULTURAS  Y  LAS  ARTES;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;Sotomayor  233,  Valparaíso;Valparaíso;SUBSECRETARÍA  DE  LAS  CULTURAS  Y  LAS  ARTES;2244882;CAMIONETA  JMC  VIGUS  WORK  4X4  MT  2025  REGIÓN  RM;CAMIONETA;16191000;16191000;0;6;97146000;No;ASTARA  RETAIL  CHILE  SPA;ASTARA  RETAIL  CHILE  SPA;96.928.530-4
2239-8-LR23;5802342;Convenio  Marco  de    Adquisición  de  Vehículos;2297-802-CM25;52777350;Orden  de  Compra  generada  por  la  Gran  Compra:  76713;2025-05-28;2025-04-29;2025-04-29;2025-05-14;Aceptada;76713;69.210.100-6;IMUNI_OSORNO  DIRECCION  DE  ADM  Y  FINANZAS;I  MUNICIPALIDAD  DE  OSORNO;AVDA.  JUAN  MACKENNA  N°851,  Bodega  Subsuelo;Osorno;I  MUNICIPALIDAD  DE  OSORNO;2247590;SUV  SUBARU  FORESTER  2.0I  AWD  CVT  X  AT  2025  REGIÓN  X;SUV;20634286;20634286;0;3;61902858;Si;AUTOMOTRIZ  CORDILLERA  S.A.;AUTOMOTRIZ  CORDILLERA  S.  A.;79.853.470-K
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;146;134;8;7200;967104;No;XERTICA  CHILE  SPA;Xertica;77.223.453-8
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193068;LICENCIA  MICROSOFT  COPILOT  FOR  365  A3-A5  EDUCATION  FACULTY  PRICING  GAMA  3ED  VALOR  ANUAL;LICENCIA;340;1;100;7200;7200;No;TICHILE    REVENTA    DE  SOFTWARE  Y  HARDWARE  SPA;TICHILE  REVENTA  DE  SOFTWARE  Y  HARDWARE  SPA;76.334.381-2
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;150;122;19;7200;883224;No;EMPRESA  NACIONAL  DE  TELECOMUNICACIONES  S  A;EMPRESA  NACIONAL  DE  TELECOMUNICACIONES  S.A.;92.580.000-7
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;145;121;17;7200;871200;No;SUPER  SOFTWARE  SPA;SUPER  SOFTWARE  SPA;76.486.150-7
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;129;114;12;7200;823680;Si;TECNOLOGIA  BS  SPA;TECNOLOGIA  BS  SPA;76.852.815-2
2239-11-LR24;5802370;Convenio  Marco  para  la  adquisición  de  licencias  de  software  de  ofimática  (Magento);2424-942-CM25;52714995;RENOVACION  LICENCIAS  GOOGLE  WORKSPACE  (NFO)700/PED  N°3//  Gran  Compra:  76015;2025-05-30;2025-03-21;2025-03-21;2025-04-04;Recepción  Conforme;76015;69.061.000-0;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;ARLEGUI    N°615  3°  PISO;Viña  del  Mar;I  MUNICIPALIDAD  DE  VINA  DEL  MAR;4193083;LICENCIA  GOOGLE  WORKSPACE  ENTERPRISE  STANDARD  GAMA  3E  VALOR  ANUAL;LICENCIA;134;114;15;7200;824040;No;MYRE  EDUCACION  LIMITADA;Mariana  Borquez;77.553.790-6
2239-6-LR23;5802336;Convenio  Marco  Gas  Licuado  de  Petróleo;3231-232-CM25;52737683;Orden  de  Compra  generada  por  la  Gran  Compra:  76451;2025-05-20;2025-04-14;2025-04-14;2025-04-29;Recepción  Conforme;76451;69.252.700-3;Departamento  de  Administración  y  Finanzas;I  MUNICIPALIDAD  DE  PELLUHUE;Avenida  Padre  Samuel  Jofré  415  Curanipe;Pelluhue;I  MUNICIPALIDAD  DE  PELLUHUE;1944971;GAS  LICUADO  CILINDRO  MEDIANTE  VALE  DE  RECARGA  15  KG  VII  REGIÓN;GAS  LICUADO  CILINDRO  MEDIANTE  VALE  DE  RECARGA;12869;13800;-7;4871;67219800;Si;GASCO  GLP  S  A;GASCO  GLP  S.A.;96.568.740-8
